school_code,school_name,sido,sigungu,CSI,CDI,priority_score,priority_level,policy_strategy_group,supply_demand_matrix_3x3,kmeans_cluster_label,recommended_policy_1,recommended_policy_1_score,recommended_policy_2,recommended_policy_2_score,recommended_policy_3,recommended_policy_3_score,recommended_policy_reason
480041720,삼랑진고등학교,경남,밀양시,0.4666666666666666,0.2605137326923958,-0.2061529339742708,모니터링,인력 취약형,최소 인프라 보완형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.701,현 수준 유지 및 정기 모니터링,0.553,Wee센터 연계 강화,0.528,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041253,마산용마고등학교,경남,창원시,0.6666666666666666,0.4597641919017466,-0.20690247476492,모니터링,우선 보완형,고수요 보완형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.876,현 수준 유지 및 정기 모니터링,0.671,고수요 상담 프로그램 확대,0.629,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041216,단성고등학교,경남,산청군,0.4666666666666666,0.25957885891113,-0.2070878077555366,모니터링,인력 취약형,최소 인프라 보완형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.701,현 수준 유지 및 정기 모니터링,0.583,Wee센터 연계 강화,0.556,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041858,진주제일여자고등학교,경남,진주시,0.6666666666666666,0.4588198643425367,-0.2078468023241299,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.876,현 수준 유지 및 정기 모니터링,0.676,고수요 상담 프로그램 확대,0.637,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041497,창원명곡고등학교,경남,창원시,0.6666666666666666,0.4557924141317536,-0.210874252534913,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.875,현 수준 유지 및 정기 모니터링,0.675,고수요 상담 프로그램 확대,0.63,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041350,양산고등학교,경남,양산시,0.6999999999999998,0.4885843432863639,-0.2114156567136359,모니터링,우선 보완형,고수요 보완형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.676,전문상담교사 배치 또는 순회상담 연계,0.675,고수요 상담 프로그램 확대,0.639,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.700)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041473,창원명지여자고등학교,경남,창원시,0.6666666666666666,0.4521387340390597,-0.2145279326276069,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.874,현 수준 유지 및 정기 모니터링,0.676,고수요 상담 프로그램 확대,0.626,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041940,연초고등학교,경남,거제시,0.6666666666666666,0.4510836006018635,-0.2155830660648032,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.874,현 수준 유지 및 정기 모니터링,0.67,고수요 상담 프로그램 확대,0.612,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041447,진영고등학교,경남,김해시,0.6999999999999998,0.4788970131421717,-0.2211029868578281,모니터링,우선 보완형,고수요 보완형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.696,전문상담교사 배치 또는 순회상담 연계,0.673,고수요 상담 프로그램 확대,0.66,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.700)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041185,김해분성고등학교,경남,김해시,0.6666666666666666,0.4347572746743459,-0.2319093919923207,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.871,현 수준 유지 및 정기 모니터링,0.679,고수요 상담 프로그램 확대,0.599,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041184,김해분성여자고등학교,경남,김해시,0.6666666666666666,0.4257418634612594,-0.2409248032054072,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.869,현 수준 유지 및 정기 모니터링,0.678,고수요 상담 프로그램 확대,0.581,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041840,진해세화여자고등학교,경남,창원시,0.6999999999999998,0.4588612178735875,-0.2411387821264123,모니터링,우선 보완형,고수요 보완형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.686,전문상담교사 배치 또는 순회상담 연계,0.669,고수요 상담 프로그램 확대,0.602,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.700)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041188,김해삼문고등학교,경남,김해시,0.6999999999999998,0.4583092125855322,-0.2416907874144676,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.695,전문상담교사 배치 또는 순회상담 연계,0.669,고수요 상담 프로그램 확대,0.62,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.700)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041924,해성고등학교,경남,거제시,0.6999999999999998,0.4579723821743176,-0.2420276178256822,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.697,전문상담교사 배치 또는 순회상담 연계,0.669,고수요 상담 프로그램 확대,0.622,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.700)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041270,명신고등학교,경남,진주시,0.6666666666666666,0.4245162004070513,-0.2421504662596153,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.868,현 수준 유지 및 정기 모니터링,0.679,고수요 상담 프로그램 확대,0.579,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041932,창원토월고등학교,경남,창원시,0.6666666666666666,0.4244072307440132,-0.2422594359226534,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.868,현 수준 유지 및 정기 모니터링,0.67,고수요 상담 프로그램 확대,0.561,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041935,거제옥포고등학교,경남,거제시,0.6999999999999998,0.4568484067270202,-0.2431515932729796,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.691,전문상담교사 배치 또는 순회상담 연계,0.668,고수요 상담 프로그램 확대,0.609,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.700)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041180,김해고등학교,경남,김해시,0.6666666666666666,0.4221568170211181,-0.2445098496455485,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.868,현 수준 유지 및 정기 모니터링,0.668,고수요 상담 프로그램 확대,0.554,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041260,마산여자고등학교,경남,창원시,0.6666666666666666,0.4206338558025368,-0.2460328108641298,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.868,현 수준 유지 및 정기 모니터링,0.687,고수요 상담 프로그램 확대,0.588,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041258,마산내서여자고등학교,경남,창원시,0.6999999999999998,0.4487242038416205,-0.2512757961583794,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.689,전문상담교사 배치 또는 순회상담 연계,0.667,고수요 상담 프로그램 확대,0.589,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.700)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041789,양산여자고등학교,경남,양산시,0.6666666666666666,0.4146642632323214,-0.2520024034343452,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.866,현 수준 유지 및 정기 모니터링,0.681,고수요 상담 프로그램 확대,0.567,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041485,창원용호고등학교,경남,창원시,0.7999999999999999,0.5473365960152498,-0.2526634039847502,모니터링,우선 보완형,고수요 보완형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.73,고수요 상담 프로그램 확대,0.688,전문상담교사 배치 또는 순회상담 연계,0.666,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041934,김해영운고등학교,경남,김해시,0.6666666666666666,0.4137205502751001,-0.2529461163915666,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.866,현 수준 유지 및 정기 모니터링,0.681,고수요 상담 프로그램 확대,0.564,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041472,창원남산고등학교,경남,창원시,0.6666666666666666,0.4094772109608039,-0.2571894557058627,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.865,현 수준 유지 및 정기 모니터링,0.682,고수요 상담 프로그램 확대,0.558,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041470,진해여자고등학교,경남,창원시,0.6999999999999998,0.4411052044382677,-0.2588947955617322,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.697,전문상담교사 배치 또는 순회상담 연계,0.665,고수요 상담 프로그램 확대,0.591,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.700)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041478,창원신월고등학교,경남,창원시,0.7999999999999999,0.5219452015226146,-0.2780547984773853,모니터링,우선 보완형,고수요 보완형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.746,고수요 상담 프로그램 확대,0.675,전문상담교사 배치 또는 순회상담 연계,0.661,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041390,진교고등학교,경남,하동군,0.4666666666666666,0.1883485991267607,-0.278318067539906,모니터링,접근성 보완형,최소 인프라 보완형,기초 인프라 보완 군집,Wee클래스 신설 또는 운영 보완,0.742,현 수준 유지 및 정기 모니터링,0.6,Wee센터 연계 강화,0.502,해당 학교는 현재 지표 체계상 'Wee클래스 신설 또는 운영 보완'의 적합도가 가장 높게 산출되었다. Wee클래스 운영 점수(0.000)가 낮아 상담공간 및 기본 상담체계 보완이 필요한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041642,군북고등학교,경남,함안군,0.5666666666666667,0.2779255403857343,-0.2887411262809323,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.684,현 수준 유지 및 정기 모니터링,0.645,고수요 상담 프로그램 확대,0.405,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041848,진해중앙고등학교,경남,창원시,0.6999999999999998,0.4102953625169158,-0.2897046374830841,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.711,전문상담교사 배치 또는 순회상담 연계,0.659,고수요 상담 프로그램 확대,0.563,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.700)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041510,통영고등학교,경남,통영시,0.6999999999999998,0.4025589924450091,-0.2974410075549908,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.711,전문상담교사 배치 또는 순회상담 연계,0.657,고수요 상담 프로그램 확대,0.547,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.700)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041870,창신고등학교,경남,창원시,0.6666666666666666,0.36872580813985,-0.2979408585268166,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.857,현 수준 유지 및 정기 모니터링,0.691,고수요 상담 프로그램 확대,0.5,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041221,창원북면고등학교,경남,창원시,0.6999999999999998,0.4004565977916844,-0.2995434022083154,모니터링,안정형,평균 관리형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.705,전문상담교사 배치 또는 순회상담 연계,0.657,고수요 상담 프로그램 확대,0.531,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.700)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041645,김해중앙여자고등학교,경남,김해시,0.6666666666666666,0.3649203666626286,-0.301746300004038,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.756,현 수준 유지 및 정기 모니터링,0.684,고수요 상담 프로그램 확대,0.48,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041547,함안고등학교,경남,함안군,0.6666666666666666,0.3607370789486464,-0.3059295877180203,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.755,현 수준 유지 및 정기 모니터링,0.678,고수요 상담 프로그램 확대,0.459,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041440,진주고등학교,경남,진주시,0.7999999999999999,0.490599862112084,-0.3094001378879159,모니터링,우선 보완형,고수요 보완형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.762,전문상담교사 배치 또는 순회상담 연계,0.655,고수요 상담 프로그램 확대,0.647,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041476,창원사파고등학교,경남,창원시,0.7999999999999999,0.4762529652029794,-0.3237470347970205,모니터링,우선 보완형,고수요 보완형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.765,전문상담교사 배치 또는 순회상담 연계,0.652,고수요 상담 프로그램 확대,0.627,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041255,마산구암고등학교,경남,창원시,0.6666666666666666,0.3425045339844229,-0.3241621326822438,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.752,현 수준 유지 및 정기 모니터링,0.696,고수요 상담 프로그램 확대,0.462,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041310,삼천포중앙고등학교,경남,사천시,0.6666666666666666,0.3418108824381103,-0.3248557842285563,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.752,현 수준 유지 및 정기 모니터링,0.704,고수요 상담 프로그램 확대,0.477,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041878,창원경일여자고등학교,경남,창원시,0.6666666666666666,0.341111141986838,-0.3255555246798286,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.751,현 수준 유지 및 정기 모니터링,0.695,고수요 상담 프로그램 확대,0.458,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041177,김해경원고등학교,경남,김해시,0.7999999999999999,0.4728481470512538,-0.3271518529487462,모니터링,우선 보완형,고수요 보완형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.76,전문상담교사 배치 또는 순회상담 연계,0.651,고수요 상담 프로그램 확대,0.611,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041377,김해임호고등학교,경남,김해시,0.6666666666666666,0.3358683028889951,-0.3307983637776715,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.75,현 수준 유지 및 정기 모니터링,0.692,고수요 상담 프로그램 확대,0.442,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041946,거제상문고등학교,경남,거제시,0.7999999999999999,0.4690960265573058,-0.3309039734426941,모니터링,우선 보완형,고수요 보완형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.765,전문상담교사 배치 또는 순회상담 연계,0.65,고수요 상담 프로그램 확대,0.613,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041704,마산무학여자고등학교,경남,창원시,0.7999999999999999,0.4682216191799743,-0.3317783808200256,모니터링,우선 보완형,고수요 보완형,고수요 유지관리 군집,현 수준 유지 및 정기 모니터링,0.771,전문상담교사 배치 또는 순회상담 연계,0.65,고수요 상담 프로그램 확대,0.624,해당 학교는 현재 지표 체계상 '현 수준 유지 및 정기 모니터링'의 적합도가 가장 높게 산출되었다. CSI(0.800)가 높고 우선지원 필요성이 상대적으로 낮아 현재 인프라 유지와 정기 모니터링이 적절한 것으로 나타났다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
480041215,남해제일고등학교,경남,남해군,0.6666666666666666,0.3330618545699436,-0.333604812096723,모니터링,인력 취약형,평균 관리형,고수요 유지관리 군집,전문상담교사 배치 또는 순회상담 연계,0.75,현 수준 유지 및 정기 모니터링,0.686,고수요 상담 프로그램 확대,0.425,해당 학교는 현재 지표 체계상 '전문상담교사 배치 또는 순회상담 연계'의 적합도가 가장 높게 산출되었다. 상담인력 공급 점수(0.000)가 낮고 상담수요 규모가 상대적으로 높아 전문상담인력 확충 검토가 필요하다. 이는 실제 지원 확정이 아니라 정책 검토 우선순위 판단을 위한 추천 결과이다.
